PL_Code,Description,Business_Unit,Criticality_Class,Forecast_Method,Forecast_Annual,Forecast_Monthly,Lead_Time_Days,Demand_During_LT,Safety_Stock,ROP,Current_Stock,Reorder_Gap,Stock_Status
539880100195,MCOM(Part no.H001M214) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3....,MAS,Critical,SBA,39.9,3.325,79.0,8.63,6.18,14.81,5.0,9.81,Critical Shortage
569034910045,"ALTPRO MSDAC Wheel sensor ZK24-2 with 10 mtr cable & cable protection tube, Part No. AP215595 as per....",MAS,Critical,SBA,34.0,2.833,73.0,6.8,7.83,14.63,7.0,7.63,Critical Shortage
565094804369,Remote Terminal Unit(RTU) of 32 Digital & 16 Analog (Voltages) capacity as per RDSO specification no....,MAS,Critical,SBA,24.0,2.0,70.0,4.6,10.02,14.62,0.0,14.62,Critical Shortage
560601307440,"Class A"" Franklin Rod Type Lightening Protection system",MAS,Critical,TSB,8.39,0.699,170.0,3.9,10.66,14.56,39.0,-24.44,Excess
560613610082,PCINIO-B Card for MTC Kyosan make EI,MAS,Critical,SBA,34.2,2.85,118.0,11.05,3.49,14.54,0.0,14.54,Critical Shortage
50232319,MAGNETIC TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/97.(Amendme....,MAS,Critical,SBA,59.85,4.987,27.5,4.51,10.02,14.53,0.0,14.53,Critical Shortage
469863050743,RODOMETER,MAS,Non-Critical,TSB,17.37,1.448,183.0,8.7,5.79,14.49,3.0,11.49,Critical Shortage
560406180264,MSDAC Spare- Siemens Make process connector,MAS,Non-Critical,SBA,36.1,3.008,46.0,4.55,9.88,14.43,10.0,4.43,Shortage
560604186143,EMERGENCY SLIDING BOOM COMPLETE SET (PTJ MAKE),MAS,Non-Critical,TSB,22.96,1.913,49.0,3.08,11.14,14.22,0.0,14.22,Critical Shortage
560601471446,VCOR Relay Base ANSALDO Make,MAS,Critical,SBA,22.8,1.9,193.0,12.05,2.14,14.19,2.0,12.19,Critical Shortage
567900698182,Microlok - II COMM PCB Ansaldo Make,MAS,Critical,SBA,22.8,1.9,193.0,12.05,2.14,14.19,8.0,6.19,Shortage
567900698169,Microlok - II Card File Ansaldo Make,MAS,Critical,SBA,22.8,1.9,193.0,12.05,2.14,14.19,2.0,12.19,Critical Shortage
565094825567,Electrical Point Machine IRS Tool Kit,MAS,Non-Critical,TSB,21.61,1.801,135.0,7.99,6.19,14.18,10.0,4.18,Shortage
509000405457,Joint closure conforming to TEC Spec. and splicing of Optic Fibre Cable 48 Fibres,MAS,Non-Critical,SBA,25.27,2.106,94.0,6.5,7.38,13.88,4.0,9.88,Critical Shortage
539816700018,TRANSFORMER RECTIFIER 110V/24/2A,MAS,Critical,TSB,4.02,0.335,118.0,1.3,12.33,13.63,0.0,13.63,Critical Shortage
539829590180,230/110VAC 1KVA TRANSFORMER SUITABLE FOR IPS SYSTEM STATCON MAKE,MAS,Critical,SBA,12.41,1.034,188.0,6.39,7.01,13.4,15.0,-1.6,Healthy
560406180276,MSDAC Spare- Siemens Make Scalance switch as per RDSO SPEC: RDSO/SPN/176/2013 Version 3.0,MAS,Non-Critical,SBA,32.3,2.692,48.0,4.24,9.03,13.27,0.0,13.27,Critical Shortage
563045770386,ELECTRICAL POINT MACHINE ROTARY 220MM STROKE GKP MAKE.,MAS,Critical,TSB,0.97,0.081,82.0,0.22,12.93,13.15,6.0,7.15,Critical Shortage
561300652300,MCE (Part no. H001M207R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver....,MAS,Critical,SBA,39.9,3.325,66.0,7.21,5.65,12.86,5.0,7.86,Critical Shortage
522004290139,MDC(Part no.H001M225) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 o....,MAS,Critical,SBA,39.9,3.325,66.0,7.21,5.65,12.86,5.0,7.86,Critical Shortage
569005440022,ELB Aluminium Booms of Sizes (PTJ Design),MAS,Critical,SBA,15.29,1.274,142.0,5.94,6.85,12.79,0.0,12.79,Critical Shortage
562205030091,MODIFIED POSITION LIGHT SHUNT SIGNAL UNIT,MAS,Critical,SBA,10.09,0.841,323.0,8.92,3.83,12.75,0.0,12.75,Critical Shortage
502355561004,Digital Handheld Water Quality Meter / Analyzer Measuring TDS Meter,MAS,Non-Critical,TSB,11.64,0.97,101.0,3.22,9.39,12.61,0.0,12.61,Critical Shortage
521104340026,External Modems for Auto hut Datalogger for networking of RTU as per RDSO specification no. IRS-S-99....,MAS,Non-Critical,TSB,16.94,1.412,83.0,3.85,8.47,12.32,0.0,12.32,Critical Shortage
560610480345,"I/O Card, PIO3C(PIO2-LOG) for Kyosan make EI",MAS,Critical,SBA,15.61,1.301,131.0,5.6,6.53,12.13,4.0,8.13,Critical Shortage
560600028397,SM 480 Relay for Kyosan make EI,MAS,Critical,SBA,28.5,2.375,118.0,9.21,2.91,12.12,0.0,12.12,Critical Shortage
543600010754,Offset Bracket Small 90MM,MAS,Critical,SBA,18.45,1.537,88.0,4.45,7.47,11.92,90.0,-78.08,Excess
569804430131,Integrated Power Supply system as per RDSO specification RDSO/SPN/165/2012 Ver 3.0 or latest,MAS,Critical,SBA,22.8,1.9,127.0,7.93,3.88,11.81,0.0,11.81,Critical Shortage
569001970028,"Alstom S"" Bond  23.7 Mtrs Long",MAS,Critical,TSB,1.36,0.113,618.0,2.3,9.5,11.8,25.0,-13.2,Excess
563045832940,IRS Electrical point machine 220mm  Stroke IP 65 with IP 67- 400V ACI Motor,MAS,Critical,TSB,207.82,17.318,6.0,3.41,8.35,11.76,7.0,4.76,Shortage
543600010201,Offset Bracket Large,MAS,Critical,SBA,22.29,1.857,88.0,5.37,6.32,11.69,120.0,-108.31,Excess
567900808704,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 110V AC/DC,MAS,Critical,TSB,6.63,0.552,68.0,1.23,10.42,11.65,182.0,-170.35,Excess
567914940040,DC-DC converter cabinet with 4 nos 24-32v/10A converters and ultimate capacity to accommodate 6 nos....,MAS,Critical,TSB,2.34,0.195,382.0,2.45,9.07,11.52,0.0,11.52,Critical Shortage
539829580021,110V DC Motor with Gear Box IP 67 Type 160V AC Immunity for Electric Point Machine (IRS Type) and as....,MAS,Critical,TSB,2.56,0.213,33.0,0.23,11.19,11.42,0.0,11.42,Critical Shortage
569001250020,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE D"" FREQUENCY, RDSO SPE....",MAS,Critical,SBA,12.34,1.028,262.0,8.85,2.19,11.04,0.0,11.04,Critical Shortage
560406470047,Generator Module for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,Critical,SBA,16.44,1.37,140.0,6.3,4.69,10.99,4.0,6.99,Critical Shortage
561300850030,Spring Tension Adjustero for DLBI (Double Line Block Instrument),MAS,Non-Critical,SBA,11.4,0.95,331.0,10.33,0.5,10.83,50.0,-39.17,Excess
522004290103,MDP(Part No.H001M205R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3....,MAS,Critical,SBA,27.29,2.274,66.0,4.93,5.81,10.74,0.0,10.74,Critical Shortage
569001230033,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE C"" FREQUENCY RDSO SPEC....",MAS,Critical,SBA,12.43,1.036,262.0,8.92,1.73,10.65,0.0,10.65,Critical Shortage
539800699782,METAL 10MM CRIMPING TOOL,MAS,Non-Critical,SBA,39.46,3.288,73.0,7.89,2.61,10.5,0.0,10.5,Critical Shortage
528100030023,"MPP Film AC Capacitor of 36 Micro farad, 600VAC, 50Hz, +/- 5% Tolerance",MAS,Non-Critical,TSB,10.52,0.877,33.0,0.95,9.44,10.39,52.0,-41.61,Excess
539823791010,RELAY BASED EMERGENCY PANEL,MAS,Non-Critical,SBA,22.8,1.9,127.0,7.93,2.44,10.37,0.0,10.37,Critical Shortage
539817320060,Digital frequency selective Voltmeter suitable for measuring AFTC Parameter(TTM) ABB AFTC,MAS,Non-Critical,SBA,9.12,0.76,341.0,8.51,1.84,10.35,0.0,10.35,Critical Shortage
522004290127,MSC(Part no.H001M221RI) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver ....,MAS,Critical,SBA,26.45,2.204,66.0,4.78,5.48,10.26,2.0,8.26,Critical Shortage
539812480036,"TX-RX Module for Digicode DTC 24 AFTC Module, Frequency F1 Alstom Make.",MAS,Critical,SBA,5.78,0.482,482.0,7.63,2.34,9.97,0.0,9.97,Critical Shortage
564681480600,"Non-Metallic (FRP) Route Indicator for Railway Signalling - 1way without lenses, lamps or transforme....",MAS,Critical,SBA,10.52,0.877,150.5,4.33,5.55,9.88,3.0,6.88,Critical Shortage
569001370049,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F9-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,Critical,SBA,5.7,0.475,361.0,5.63,4.09,9.72,0.0,9.72,Critical Shortage
539834880059,"Alstom S"" Bond 30.5 Mtrs Long",MAS,Critical,SBA,17.77,1.481,94.0,4.57,5.13,9.7,0.0,9.7,Critical Shortage
539809127060,CONTACT ASSEMBLY,MAS,Critical,SBA,798.0,66.5,2.0,4.37,5.3,9.67,0.0,9.67,Critical Shortage
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY PACKED. AC....,MAS,Non-Critical,SBA,69.49,5.791,26.5,5.04,4.61,9.65,35.0,-25.35,Excess
561300652270,FDC 110V(H001M124R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 or....,MAS,Critical,SBA,23.75,1.979,66.0,4.29,5.34,9.63,15.0,-5.37,Healthy
560613050027,"Optical Branch Card , SPHC-TT for Kyosan make EI",MAS,Critical,SBA,22.8,1.9,116.0,7.24,2.31,9.55,0.0,9.55,Critical Shortage
539835220092,Calling on Signal Unit,MAS,Critical,SBA,14.91,1.242,72.5,2.96,6.43,9.39,16.0,-6.61,Healthy
565094803584,AC to DC Converter to monitor 230VAC Analog inputs in the existing RTUs,MAS,Non-Critical,TSB,1.38,0.115,77.0,0.29,9.05,9.34,0.0,9.34,Critical Shortage
560403680160,Standard Tool Kit for Maintanance HASSDAC systems with accessories as per technical specification co....,MAS,Non-Critical,SBA,4.34,0.362,618.0,7.34,1.97,9.31,0.0,9.31,Critical Shortage
560406490058,VAU Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,Critical,SBA,10.32,0.86,246.5,6.96,2.29,9.25,6.0,3.25,Shortage
539898370044,Electrical Operating Lifting Barrier Gate With Operating Panel Consisting of Boom Assembly (9.76 Mtr....,MAS,Critical,SES/Holt,0.0,0.0,205.0,0.0,9.22,9.22,1.0,8.22,Critical Shortage
522004290115,MCPU(Part no. H001M209R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ve....,MAS,Critical,SBA,28.5,2.375,66.0,5.15,4.04,9.19,7.0,2.19,Shortage
563003040047,Point machine 220mm-160V ACI,MAS,Critical,SBA,174.94,14.578,8.0,3.83,5.24,9.07,0.0,9.07,Critical Shortage
549006470022,Modified colour light signal Four aspect unit( FRP TYPE),MAS,Critical,SBA,14.25,1.188,161.0,6.28,2.76,9.04,0.0,9.04,Critical Shortage
563045831673,IRS Point Machine 143 mm Stroke 400V AC Immunity,MAS,Critical,TSB,52.32,4.36,13.0,1.86,7.16,9.02,0.0,9.02,Critical Shortage
539800218690,"Sealed maintenance free VRLA battery set of 60 cells, 2V/120 Ah capacity each  (Stackable) in combin....",MAS,Critical,SBA,12.6,1.05,167.0,5.76,3.19,8.95,0.0,8.95,Critical Shortage
539817430072,Processor card suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amdt-3),MAS,Critical,SBA,45.6,3.8,57.0,7.12,1.8,8.92,6.0,2.92,Shortage
539859140047,"Dial type Gram Tension Gauge, Range 50 To 500 gram.",MAS,Non-Critical,TSB,2.93,0.244,84.0,0.67,8.22,8.89,3.0,5.89,Critical Shortage
560402822796,Web Detector (each set consists of 2 Nos. of TX and 2 Nos. of RX) for CEL make HASSDAC Systems as p....,MAS,Critical,SBA,33.11,2.759,52.0,4.71,4.17,8.88,2.0,6.88,Critical Shortage
569839060332,"Sealed Maintenance Free VRLA Battery Set Of 60 Cells (Stackable), In Combination Of 55+5 Cells, Each....",MAS,Critical,SBA,34.2,2.85,79.0,7.4,1.43,8.83,0.0,8.83,Critical Shortage
789900328123,Office executive table Size 150X90X67 cm Right side - 03 Drawers & Left side one drawer,MAS,Non-Critical,SBA,11.4,0.95,256.0,7.99,0.73,8.72,0.0,8.72,Critical Shortage
781520833527,BOOK SHELF OF SIZES WOODEN MADE,MAS,Non-Critical,SBA,11.4,0.95,256.0,7.99,0.73,8.72,0.0,8.72,Critical Shortage
430800141263,FLUKE Single-point laser Class II Handheld Digital Infrared Thermometer,MAS,Non-Critical,SBA,25.06,2.088,63.0,4.32,4.4,8.72,0.0,8.72,Critical Shortage
560403610030,Supply of Rx 21/25 KHZ coil assembly for GG tronic make HASSDAC as per RDSO specification No. RDSO/S....,MAS,Critical,SBA,11.34,0.945,92.5,2.87,5.76,8.63,0.0,8.63,Critical Shortage
539837611023,Electronic Gate Warning Bell 12V DC/110V AC,MAS,Non-Critical,SBA,228.0,19.0,11.0,6.87,1.73,8.6,0.0,8.6,Critical Shortage
543500011244,Ladder with platform and shoe to suit CLS pole 4.6mtrs (Galvanised),MAS,Critical,SBA,13.2,1.1,84.0,3.04,5.47,8.51,0.0,8.51,Critical Shortage
560609720149,"One embedded PC and one 55 inch 4K industrial grade VDU and other accessories like mouse, keyboard e....",MAS,Non-Critical,SBA,7.12,0.593,351.0,6.84,1.54,8.38,0.0,8.38,Critical Shortage
83904104,SEALING WAX BLACK PITCH BASE IN BOX OF 50 KGS TO IS.868/56.,MAS,Non-Critical,SBA,4.38,0.365,285.0,3.42,4.89,8.31,0.0,8.31,Critical Shortage
539811200020,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE C""FREQUENCY, RDSO SPEC....",MAS,Critical,SBA,9.64,0.803,249.0,6.57,1.57,8.14,0.0,8.14,Critical Shortage
539811180021,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY RDSO SPECN....",MAS,Critical,SBA,9.42,0.785,249.0,6.42,1.57,7.99,0.0,7.99,Critical Shortage
539830920038,Siemens make AFTC Tuning unit D 10 - B 24 for F8 Frequency as per RDSO specification no. RDSO/SPN/14....,MAS,Critical,SBA,6.51,0.542,296.0,5.28,2.71,7.99,0.0,7.99,Critical Shortage
539802831377,STEU Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,Critical,SBA,11.63,0.969,127.5,4.06,3.9,7.96,2.0,5.96,Critical Shortage
539811210025,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE D""FREQUENCY, RDSO SPEC....",MAS,Critical,SBA,9.38,0.782,249.0,6.39,1.57,7.96,0.0,7.96,Critical Shortage
539811710022,DTC-24 ALSTOM AFTC MODEM LF CARD,MAS,Critical,TSB,0.98,0.082,512.0,1.37,6.41,7.78,0.0,7.78,Critical Shortage
539801568713,SIRIUS Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013,MAS,Critical,SBA,10.97,0.914,140.0,4.2,3.49,7.69,0.0,7.69,Critical Shortage
539838080025,DIGITAL  EARTH RESISTANCE TESTER,MAS,Non-Critical,TSB,4.93,0.411,183.0,2.47,5.2,7.67,0.0,7.67,Critical Shortage
567924600080,"Ether-net Interface, FETH",MAS,Critical,SBA,8.55,0.713,131.0,3.07,4.58,7.65,3.0,4.65,Critical Shortage
539883712242,Kyosan EI CPU card  FS4D,MAS,Critical,SBA,8.55,0.713,131.0,3.07,4.58,7.65,3.0,4.65,Critical Shortage
98210191,Copper NonArsenical Lump,MAS,Non-Critical,SBA,866.4,72.2,2.0,4.74,2.88,7.62,0.0,7.62,Critical Shortage
560406180252,MSDAC Spare- Siemens Make Surge Protection Filter for Indoor Equipment,MAS,Non-Critical,SBA,19.0,1.583,46.0,2.39,5.2,7.59,10.0,-2.41,Healthy
570140712828,"Intel Core I3 All in One PC with 23.8 Inch Display, Windows 11 Professional, DDR4 8GB RAM, 1024 SSD,....",MAS,Non-Critical,SBA,45.6,3.8,49.0,6.12,1.28,7.4,1.0,6.4,Critical Shortage
539811049986,2 KVA AVR suitable for M/S Amararaja Make IPS conforming to RDSO Spec:No:RDSO/SPN/165/2012 Version 3....,MAS,Critical,SBA,5.23,0.436,261.0,3.74,3.66,7.4,8.0,-0.6,Healthy
508500010799,"PVC warning tape colour orange, width 250 mm (10) by printing with black letters (Southern Railway S....",MAS,Non-Critical,SBA,5.63,0.469,331.0,5.1,2.23,7.33,18.16,-10.83,Excess
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE 91 CM WIDE TO SPEC.NO.IS:3778 / 1993 WITH AMENDMENT No.1, MARCH 200....",MAS,Non-Critical,SBA,20.05,1.671,30.0,1.65,5.57,7.22,0.0,7.22,Critical Shortage
539830920087,Siemens make AFTC Tuning unit D 13 - B 29 for F12 Frequency as per RDSO specification no. RDSO/SPN/1....,MAS,Critical,SBA,5.28,0.44,296.0,4.28,2.89,7.17,0.0,7.17,Critical Shortage
567919520027,"CPU Card , F486-41 for Kyosan make EI",MAS,Critical,SBA,17.1,1.425,116.0,5.43,1.73,7.16,0.0,7.16,Critical Shortage
539811550250,FRP Type Main Signal Unit 3 Aspect,MAS,Critical,SBA,43.05,3.587,23.0,2.71,4.42,7.13,0.0,7.13,Critical Shortage
567919200197,"HBL make Inverter (INV) module of 110V DC/ 230V AC, 2 KVA capacity with all fittings and wiring to ....",MAS,Critical,SBA,8.55,0.713,202.0,4.73,2.36,7.09,5.0,2.09,Shortage
539831871011,WiFi Router,MAS,Non-Critical,SBA,22.8,1.9,103.0,6.43,0.66,7.09,0.0,7.09,Critical Shortage
539805021573,"24 port Giga Bit layer 2switch, 24 x 10/100/1000 BASE-T PoE ports ? 4 x 1G (minimum) SFP+ ports with....",MAS,Non-Critical,SBA,22.8,1.9,103.0,6.43,0.66,7.09,0.0,7.09,Critical Shortage
539839010020,EMPTY CABLE DRUM,MAS,Non-Critical,SBA,122.4,10.2,14.0,4.69,2.35,7.04,0.0,7.04,Critical Shortage
569006940154,GDT card suitable for Efftronics make RTU system as per Spec: IRS:S-99/2006 (Amdt-3),MAS,Critical,SBA,29.77,2.481,57.0,4.65,2.39,7.04,13.0,-5.96,Healthy
560400211147,"Portable fault analyser loaded with HASSDAC maintenance/trouble shooting software.HP  15, Model No. ....",MAS,Non-Critical,SBA,7.3,0.608,302.0,6.04,0.98,7.02,0.0,7.02,Critical Shortage
561300961344,Supply of Tx 21/25 KHZ coil assembly for GG tronic make HASSDAC as per RDSO specification No. RDSO/S....,MAS,Critical,TSB,5.15,0.429,92.5,1.3,5.7,7.0,1.0,6.0,Critical Shortage
567921160020,Modular Power Supply arrangement for Maintenance VDU and Embedded PC. This shall typically consists ....,MAS,Non-Critical,SBA,6.78,0.565,242.5,4.5,2.49,6.99,4.0,2.99,Shortage
539817320023,Siemens AFTC Frequency Selective Voltmeter,MAS,Non-Critical,SBA,45.6,3.8,50.0,6.24,0.74,6.98,0.0,6.98,Critical Shortage
569839060113,"SEALED MAINTENANCE FREE VRLA BATTERY SET OF 60 CELLS (STACKABLE), IN COMBINATION OF 55+5 CELLS FOR S....",MAS,Critical,SBA,12.63,1.052,115.0,3.98,2.97,6.95,0.0,6.95,Critical Shortage
564700410030,FRP Road warning Signal Unit,MAS,Non-Critical,SBA,21.11,1.759,71.0,4.1,2.83,6.93,17.0,-10.07,Excess
655701031889,Box type precision insulated Track gauge cum level (BG),MAS,Non-Critical,TSB,4.11,0.343,100.0,1.13,5.8,6.93,0.0,6.93,Critical Shortage
539806099363,Non-Metallic (FRP) Colour light signal housings for Railway signalling suitable for Two Aspect Compl....,MAS,Critical,TSB,3.94,0.328,98.0,1.06,5.86,6.92,12.0,-5.08,Healthy
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,MAS,Non-Critical,SBA,7.6,0.633,285.0,5.93,0.98,6.91,0.0,6.91,Critical Shortage
539813440710,"Cable/Pipe Route, fault and marker locator",MAS,Non-Critical,SBA,6.37,0.531,265.0,4.62,2.28,6.9,0.0,6.9,Critical Shortage
563003040059,Point machine 220mm-IP67- 160V ACI,MAS,Critical,TSB,35.52,2.96,13.0,1.26,5.61,6.87,0.0,6.87,Critical Shortage
569001370062,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,Critical,SBA,3.53,0.294,361.0,3.49,3.35,6.84,0.0,6.84,Critical Shortage
569001370074,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F10-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/....,MAS,Critical,SBA,3.53,0.294,361.0,3.49,3.35,6.84,0.0,6.84,Critical Shortage
569001370050,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F10 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,Critical,SBA,3.53,0.294,361.0,3.49,3.35,6.84,0.0,6.84,Critical Shortage
560610880130,Microlok - II EI SYNC Card,MAS,Critical,SBA,8.96,0.747,193.0,4.73,2.03,6.76,8.0,-1.24,Healthy
503523410891,Friction Clutch Assembly for EOLB LC GATE PTJ MAKE,MAS,Non-Critical,TSB,7.36,0.613,92.0,1.85,4.89,6.74,0.0,6.74,Critical Shortage
569839060125,"VRLA Batteries 110V(2V X 55 No. of Cells)120AH, Stackable Single Cell Type with Suitable Housing Tra....",MAS,Critical,SBA,15.14,1.262,87.5,3.63,3.09,6.72,0.0,6.72,Critical Shortage
560604545830,Electrical Drilling Machine input 110V model WDH 13/23mm heavy duty drill 595 watts on full load wit....,MAS,Non-Critical,SBA,2.86,0.238,668.0,5.23,1.49,6.72,1.0,5.72,Critical Shortage
539885010214,GDT card suitable for M/s Efftronics make Data logger system as per Spec: IRS:S-99/2006 (Amdt-3),MAS,Critical,SBA,34.2,2.85,57.0,5.34,1.35,6.69,17.0,-10.31,Excess
565198460030,Supply of DSCA Module for M/S Statcon make IPS system as per RDSO Spec No RDSO/SPN/165/2012 or late....,MAS,Critical,SBA,10.31,0.859,169.0,4.77,1.85,6.62,0.0,6.62,Critical Shortage
564800570031,INVERTER 2 KVA SUITABLE FOR AMARARAJ MAKE IPS,MAS,Critical,SBA,9.26,0.772,140.0,3.55,3.06,6.61,0.0,6.61,Critical Shortage
569001120070,Earthing arrangements for MSDAC Hut as per RDSO specifications RDSO/SPN/197/2016 and RDSO Lr .No STS....,MAS,Critical,TSB,6.53,0.544,100.0,1.79,4.79,6.58,2.0,4.58,Critical Shortage
562200010272,"Ground type shunt signal complete with surface base, signal pole, hood etc",MAS,Critical,SBA,11.44,0.953,82.0,2.57,3.81,6.38,4.0,2.38,Shortage
560602905521,PUSH BUTTON ASSEMBLY,MAS,Critical,TSB,24.46,2.038,7.0,0.47,5.84,6.31,60.0,-53.69,Excess
539861490030,Supply and installation of Earth leakage detector as per RDSO/SPN/256/2002 or latest with 6 digit co....,MAS,Critical,SBA,4.31,0.359,216.0,2.55,3.76,6.31,0.0,6.31,Critical Shortage
539883710245,Relay Rack for EI,MAS,Non-Critical,SBA,12.38,1.032,133.0,4.51,1.74,6.25,0.0,6.25,Critical Shortage
722434810027,Rail Drilling Machine with stand 230VAC/ 50HZ,MAS,Non-Critical,SBA,5.4,0.45,319.0,4.72,1.5,6.22,0.0,6.22,Critical Shortage
560604970024,RISHABH Category III 1000 V of IEC 61010 Available Insulation Tester,MAS,Non-Critical,TSB,3.41,0.284,75.0,0.7,5.52,6.22,0.0,6.22,Critical Shortage
539802862386,HYLUM SHEET 6MM THICKNESS (8ft X 4ft),MAS,Non-Critical,TSB,3.69,0.307,268.0,2.71,3.47,6.18,2.0,4.18,Critical Shortage
560604104229,TRANSFORMER RECTIFIER 110V/12V/2A,MAS,Critical,SBA,2.92,0.243,575.5,4.6,1.54,6.14,0.0,6.14,Critical Shortage
78010512,"GLASS TUMBLER 260 ML CAPACITY WITH IR"" TOTEM OF RDSO SKETCH 68060 ALT.2.",MAS,Non-Critical,SBA,29.86,2.488,41.5,3.39,2.64,6.03,0.0,6.03,Critical Shortage
565199032580,Supply of Power Supply arrangement for Maintenance VDU and Embedded PC.This shall typically consist....,MAS,Critical,SBA,11.4,0.95,170.0,5.31,0.72,6.03,0.0,6.03,Critical Shortage
560406200056,VESBA Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,Critical,SBA,8.37,0.697,127.5,2.92,3.08,6.0,1.0,5.0,Critical Shortage
565199470121,"IF Card, Line2B for Kyosan make EI",MAS,Critical,SBA,5.95,0.496,131.0,2.13,3.84,5.97,0.0,5.97,Critical Shortage
560600099124,Supply and installation of Work space as per enclosed drawing -workspace(as approved by engineer inc....,MAS,Non-Critical,SBA,11.4,0.95,176.0,5.49,0.46,5.95,0.0,5.95,Critical Shortage
539830920117,"Tuning Unit D13-B12, F-12 Frequency for SIEMENS make Audio Frequency Track Circuit AFTC as per RDSO ....",MAS,Critical,SBA,3.17,0.264,296.0,2.57,3.37,5.94,0.0,5.94,Critical Shortage
560400211329,Portable Data Analyser for downloading event logger data for analysis and report generation in MSDAC....,MAS,Non-Critical,SBA,5.7,0.475,328.0,5.12,0.81,5.93,0.0,5.93,Critical Shortage
539801568725,BLEA Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,Critical,SBA,8.51,0.709,140.0,3.26,2.65,5.91,1.0,4.91,Critical Shortage
569894370025,Aluminium Boom 9.76 Mtrs for Lifting Barrier Gate,MAS,Non-Critical,SBA,4.4,0.367,254.5,3.07,2.83,5.9,2.0,3.9,Critical Shortage
429079389199,"BRANDWAY 4 POLE GAZEBO TENT WITH POLE HEIGHT, 7 FEET",MAS,Non-Critical,TSB,3.7,0.308,62.0,0.63,5.14,5.77,0.0,5.77,Critical Shortage
539814380586,Commercial Grade VDU of Size 55 inch- Full HD including Supply of Fanless Embedded Industrial Grade ....,MAS,Non-Critical,SBA,11.4,0.95,170.0,5.31,0.45,5.76,0.0,5.76,Critical Shortage
421100070120,150W LED Luminaire For Flood Light,MAS,Non-Critical,TSB,10.88,0.907,33.0,0.98,4.78,5.76,0.0,5.76,Critical Shortage
565094399165,Non Metallic (FRP) colour light signal housing multiunit type for railway signalling suitable for RE....,MAS,Non-Critical,SBA,11.87,0.989,84.0,2.73,2.98,5.71,8.0,-2.29,Healthy
501000423936,CAT 6 Cable consisting of each drum/box of 305 Meters,MAS,Non-Critical,SBA,34.2,2.85,54.0,5.06,0.64,5.7,0.0,5.7,Critical Shortage
564681510184,Double Digit Multi Lamp Route Indicator (LED Type),MAS,Non-Critical,SBA,13.23,1.103,108.5,3.93,1.74,5.67,0.0,5.67,Critical Shortage
